City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Baghdad,IQ,2021-04-13 17:57:09,33.3406,44.4009,66.2,27,0,8.05
295,Santa Rosa,PH,2021-04-13 18:00:56,14.3122,121.1114,82.4,78,20,3.44
296,Kilakarai,IN,2021-04-13 18:00:56,9.2333,78.7833,83.95,69,97,7.16
297,Tukrah,LY,2021-04-13 18:00:57,32.5341,20.5791,66.74,43,77,11.14
298,Varzea Da Palma,BR,2021-04-13 18:00:57,-17.5981,-44.7308,89.94,25,32,1.68
299,Moussoro,TD,2021-04-13 18:00:58,13.6408,16.4901,93.49,3,69,14.67
300,Faanui,PF,2021-04-13 18:00:58,-16.4833,-151.75,82.06,69,96,10.49
301,Portland,US,2021-04-13 17:59:14,45.5234,-122.6762,59.0,23,1,16.11
302,Sungaipenuh,ID,2021-04-13 18:00:59,-2.0833,101.3833,64.13,96,100,1.68
303,Jijiga,ET,2021-04-13 18:00:59,9.35,42.8,70.43,62,58,5.79
304,Dalnerechensk,RU,2021-04-13 18:01:00,45.9339,133.7225,27.72,49,0,11.48
305,Antalaha,MG,2021-04-13 18:01:00,-14.9003,50.2788,74.5,91,31,6.29
306,Seymchan,RU,2021-04-13 18:01:00,62.8833,152.4333,-24.43,100,60,0.74
307,Moerai,PF,2021-04-13 18:01:01,-22.4333,-151.3333,79.81,73,100,20.47
308,Trincomalee,LK,2021-04-13 18:01:01,8.5711,81.2335,81.5,77,100,5.28
309,Ahuimanu,US,2021-04-13 18:01:02,21.4447,-157.8378,73.0,68,75,10.36
310,Dicamay,PH,2021-04-13 18:01:02,16.7561,122.0037,72.52,93,100,2.19
311,Fortuna,US,2021-04-13 18:01:02,40.5982,-124.1573,57.0,76,1,8.05
312,Raudeberg,NO,2021-04-13 18:01:03,61.9875,5.1352,39.0,69,98,10.16
313,Lagoa,PT,2021-04-13 18:01:03,39.05,-27.9833,60.44,91,3,19.6
314,Port Hawkesbury,CA,2021-04-13 18:01:04,45.6169,-61.3485,45.0,75,90,19.57
315,Goure,NE,2021-04-13 18:01:04,13.9835,10.2704,93.99,4,0,1.01
316,Lebu,CL,2021-04-13 18:01:05,-37.6167,-73.65,63.0,74,2,16.71
317,Haines Junction,CA,2021-04-13 18:01:05,60.7522,-137.5108,33.8,55,70,2.17
318,Ilulissat,GL,2021-04-13 18:01:06,69.2167,-51.1,28.4,93,75,11.5
319,Boyolangu,ID,2021-04-13 18:01:06,-8.1181,111.8935,74.55,92,50,1.3
320,Bud,US,2021-04-13 18:01:07,39.447,-86.1758,63.0,44,40,11.5
321,Hasaki,JP,2021-04-13 18:01:08,35.7333,140.8333,61.0,100,75,4.61
322,Harper,LR,2021-04-13 18:01:08,4.375,-7.7169,83.37,77,100,8.97
323,Mayo,US,2021-04-13 18:01:09,38.8876,-76.5119,62.01,71,90,5.75
324,Mmabatho,ZA,2021-04-13 18:01:10,-25.85,25.6333,66.2,48,0,5.75
325,Vila Velha,BR,2021-04-13 18:00:38,-20.3297,-40.2925,81.0,69,75,19.57
326,Adigeni,GE,2021-04-13 18:01:11,41.6819,42.6987,46.4,93,90,4.61
327,Isla Vista,US,2021-04-13 18:00:35,34.4133,-119.861,59.0,77,90,8.05
328,Novato,US,2021-04-13 17:59:09,38.1074,-122.5697,61.0,67,1,4.61
329,Puerto Carreno,CO,2021-04-13 18:01:13,6.189,-67.4859,88.74,57,91,1.88
330,Burnie,AU,2021-04-13 18:01:14,-41.0667,145.9167,54.0,95,100,8.99
331,Villa Maria,AR,2021-04-13 18:00:22,-32.4075,-63.2402,75.0,61,0,4.0
332,Khandyga,RU,2021-04-13 18:01:15,62.6667,135.6,-13.22,99,43,2.24
333,Baiyin,CN,2021-04-13 18:01:16,36.5583,104.2081,46.99,81,40,4.47
334,Hurghada,EG,2021-04-13 18:01:16,27.2574,33.8129,73.4,33,0,10.36
335,Wellington,NZ,2021-04-13 17:57:40,-41.2866,174.7756,57.2,77,90,11.5
336,Oulu,FI,2021-04-13 18:01:18,65.0124,25.4682,35.6,80,0,6.91
337,Taltal,CL,2021-04-13 18:01:04,-25.4,-70.4833,68.4,69,23,5.01
338,Palu,ID,2021-04-13 18:01:14,-0.8917,119.8707,75.83,92,100,2.35
339,Lata,PT,2021-04-13 18:01:20,40.1629,-8.3327,63.0,93,100,1.14
340,Morant Bay,JM,2021-04-13 18:01:21,17.8815,-76.4093,84.99,70,20,14.97
341,Tautira,PF,2021-04-13 18:01:22,-17.7333,-149.15,82.4,74,75,8.05
342,Buraydah,SA,2021-04-13 18:01:22,26.326,43.975,84.2,34,0,14.97
343,Kargopol,RU,2021-04-13 18:01:23,61.5071,38.9456,43.5,99,100,3.04
344,Hovd,MN,2021-04-13 18:01:24,48.0056,91.6419,41.7,36,12,3.44
345,Nelson Bay,AU,2021-04-13 18:01:25,-32.7167,152.15,54.0,93,13,6.91
346,Lekoni,GA,2021-04-13 18:01:25,-1.5843,14.2591,77.58,76,91,5.03
347,Micheweni,TZ,2021-04-13 18:01:26,-4.9667,39.8333,78.98,84,91,12.37
348,Phan Thiet,VN,2021-04-13 18:01:26,10.9333,108.1,77.97,87,72,6.4
349,Qaqortoq,GL,2021-04-13 18:01:27,60.7167,-46.0333,46.4,39,1,9.22
350,Roblin,CA,2021-04-13 18:00:05,51.23,-101.3565,25.75,78,100,18.95
351,Husavik,IS,2021-04-13 18:01:27,66.0449,-17.3389,48.2,46,20,5.75
352,Ponta Do Sol,PT,2021-04-13 18:01:28,32.6667,-17.1,66.0,90,77,3.0
353,Saint-Augustin,CA,2021-04-13 17:56:54,51.226,-58.6502,43.57,56,67,18.5
354,Pacific Grove,US,2021-04-13 18:01:28,36.6177,-121.9166,55.4,67,90,10.36
355,Te Anau,NZ,2021-04-13 18:01:29,-45.4167,167.7167,47.17,95,52,0.65
356,Kalmunai,LK,2021-04-13 18:01:29,7.4167,81.8167,80.44,77,56,3.51
357,Rio Gallegos,AR,2021-04-13 18:01:29,-51.6226,-69.2181,55.4,47,0,21.85
358,Luderitz,NA,2021-04-13 18:01:30,-26.6481,15.1594,79.43,36,1,7.61
359,Poronaysk,RU,2021-04-13 18:01:30,49.2167,143.1167,35.76,95,100,13.04
360,Dudinka,RU,2021-04-13 18:01:31,69.4058,86.1778,23.7,92,100,15.77
361,Juba,SS,2021-04-13 18:01:31,4.8517,31.5825,78.17,64,95,3.51
362,Wodonga,AU,2021-04-13 18:01:32,-36.1167,146.8833,59.0,88,90,4.61
363,Lugovoy,KZ,2021-04-13 18:01:32,42.9472,72.7644,54.12,69,100,2.64
364,Tucuma,BR,2021-04-13 18:01:32,-0.1833,-50.05,81.63,76,100,5.28
365,Merauke,ID,2021-04-13 18:01:20,-8.4667,140.3333,75.79,87,100,10.36
366,Los Andes,CL,2021-04-13 18:01:33,-32.8337,-70.5983,90.0,22,0,1.99
367,Laguna,US,2021-04-13 18:01:34,38.421,-121.4238,66.0,45,1,11.5
368,Vanimo,PG,2021-04-13 18:01:34,-2.6741,141.3028,75.52,91,93,3.87
369,Harer,ET,2021-04-13 18:01:34,9.3094,42.1258,69.1,46,90,2.17
370,Ngunguru,NZ,2021-04-13 18:01:35,-35.6167,174.5,55.99,96,93,3.0
371,Engels,RU,2021-04-13 18:01:35,51.5,46.1167,52.25,57,33,9.17
372,Det Udom,TH,2021-04-13 18:01:36,14.906,105.0784,87.01,65,40,3.44
373,Yar-Sale,RU,2021-04-13 18:01:36,66.8333,70.8333,25.09,87,100,8.14
374,Pamplona,ES,2021-04-13 17:59:18,42.8169,-1.6432,59.0,41,0,1.14
375,Puerto Madero,MX,2021-04-13 18:01:37,14.7208,-92.4215,84.2,70,1,4.61
376,Marzuq,YE,2021-04-13 18:01:37,14.4,46.4667,69.44,69,1,7.9
377,Tual,ID,2021-04-13 18:01:38,-5.6667,132.75,82.78,74,36,11.72
378,Mareeba,AU,2021-04-13 18:01:38,-17.0,145.4333,71.6,88,40,2.3
379,Mocuba,MZ,2021-04-13 18:01:38,-16.8392,36.9856,70.09,93,100,3.33
380,Morgan City,US,2021-04-13 18:01:39,29.6994,-91.2068,73.4,100,90,4.61
381,Salou,ES,2021-04-13 18:01:39,41.0766,1.1416,57.2,77,40,6.91
382,Lindi,TZ,2021-04-13 18:01:40,-10.0,39.7167,77.0,94,75,13.8
383,Ambilobe,MG,2021-04-13 18:01:40,-13.2,49.05,74.23,91,31,3.31
384,Alabaster,US,2021-04-13 18:01:40,33.2443,-86.8164,82.99,39,1,6.91
385,Bairiki,KI,2021-04-13 18:01:41,1.3292,172.9752,80.6,89,40,6.91
386,Cidreira,BR,2021-04-13 18:01:41,-30.1811,-50.2056,73.26,58,67,8.55
387,Rupert,US,2021-04-13 18:01:41,42.6191,-113.6772,44.6,29,1,21.85
388,Majene,ID,2021-04-13 18:01:42,-3.5403,118.9707,76.82,86,85,2.75
389,Ola,RU,2021-04-13 18:01:42,59.5833,151.2833,4.35,82,50,11.25
390,Ozernovskiy,RU,2021-04-13 18:01:43,51.5,156.5167,39.67,81,100,13.94
391,Csepreg,HU,2021-04-13 18:01:43,47.401,16.7088,34.0,93,100,10.0
392,Zaraza,VE,2021-04-13 18:01:10,9.3503,-65.3245,93.51,41,95,5.91
393,Aswan,EG,2021-04-13 18:01:44,24.0934,32.907,78.64,11,84,12.3
394,Maniwaki,CA,2021-04-13 18:01:44,46.3834,-75.966,60.8,44,86,4.61
395,Haljala,EE,2021-04-13 18:01:44,59.4336,26.2614,38.32,73,100,2.01
396,Chardara,KZ,2021-04-13 18:01:45,41.2547,67.9692,59.83,62,1,7.54
397,Qarqin,AF,2021-04-13 18:01:45,37.4185,66.0436,70.7,22,12,7.81
398,Ahipara,NZ,2021-04-13 18:01:46,-35.1667,173.1667,62.04,72,40,11.32
399,Koslan,RU,2021-04-13 18:01:46,63.4564,48.8989,45.9,96,100,8.3
400,Zhaotong,CN,2021-04-13 18:01:47,27.3167,103.7167,51.1,84,92,8.37
401,Kaputa,ZM,2021-04-13 18:01:47,-8.4689,29.6619,69.84,84,84,0.85
402,Leningradskiy,RU,2021-04-13 18:01:47,69.3833,178.4167,0.97,87,100,7.49
403,Chabahar,IR,2021-04-13 18:01:48,25.2919,60.643,80.33,65,1,4.43
404,Yarmouth,US,2021-04-13 18:01:48,41.7057,-70.2286,50.0,76,90,12.66
405,Raga,SS,2021-04-13 18:01:48,8.4596,25.678,85.82,27,94,1.41
406,Buseresere,TZ,2021-04-13 18:01:49,-3.0236,31.8747,64.67,93,100,2.86
407,Aykhal,RU,2021-04-13 18:01:49,66.0,111.5,16.39,93,96,13.49
408,Kirensk,RU,2021-04-13 18:01:50,57.7853,108.1119,18.19,97,46,3.67
409,Simao,CN,2021-04-13 18:01:50,22.7886,100.9748,64.69,64,80,2.42
410,Uray,RU,2021-04-13 18:01:50,60.1247,64.7758,44.24,73,88,11.7
411,Riachao Das Neves,BR,2021-04-13 18:01:51,-11.7461,-44.91,90.36,34,81,2.73
412,Nicolas Bravo,MX,2021-04-13 18:01:51,18.45,-88.9167,89.01,70,75,17.27
413,Stokmarknes,NO,2021-04-13 18:01:52,68.5646,14.9108,35.6,75,75,4.61
414,Hirara,JP,2021-04-13 18:01:52,24.8,125.2833,72.12,87,57,18.41
415,Okhotsk,RU,2021-04-13 18:01:52,59.3833,143.3,1.63,99,91,6.08
416,Santa Maria,BR,2021-04-13 18:01:53,-29.6842,-53.8069,77.0,57,75,13.8
417,Ancud,CL,2021-04-13 18:01:53,-41.8697,-73.8203,72.0,72,40,9.22
418,Naze,JP,2021-04-13 18:01:53,28.3667,129.4833,63.45,78,80,9.48
419,Coari,BR,2021-04-13 18:01:54,-4.085,-63.1414,88.84,61,51,2.37
420,San Jose,US,2021-04-13 18:01:54,37.3394,-121.895,64.0,51,20,5.75
421,Churapcha,RU,2021-04-13 18:01:55,62.0025,132.4325,-8.45,100,40,3.24
422,Vershino-Shakhtaminskiy,RU,2021-04-13 18:01:55,51.3012,117.8868,17.38,39,15,4.34
423,Cap Malheureux,MU,2021-04-13 18:01:55,-19.9842,57.6142,78.01,81,100,5.01
424,Mitla,MX,2021-04-13 18:01:56,16.9167,-96.4,82.4,15,1,3.44
425,Nara,JP,2021-04-13 18:01:13,34.6851,135.8049,61.0,96,100,2.77
426,Maputo,MZ,2021-04-13 17:59:18,-25.9653,32.5892,78.01,78,0,10.36
427,Raychikhinsk,RU,2021-04-13 18:00:08,49.7838,129.4121,23.0,47,35,12.77
428,Angoram,PG,2021-04-13 18:01:57,-4.0625,144.0661,72.0,99,76,2.15
429,Ballina,AU,2021-04-13 18:01:57,-28.8667,153.5667,51.8,93,3,5.59
430,Noumea,NC,2021-04-13 18:00:09,-22.2763,166.4572,78.01,94,75,2.3
431,Sinnamary,GF,2021-04-13 18:01:58,5.3833,-52.95,83.21,70,67,11.07
432,Cockburn Town,TC,2021-04-13 18:01:58,21.4612,-71.1419,80.6,69,40,8.05
433,Tanete,ID,2021-04-13 18:01:59,-3.9443,119.7848,74.01,94,96,0.27
434,Harrismith,ZA,2021-04-13 17:59:47,-28.2728,29.1295,65.26,38,71,2.89
435,Gilgit,PK,2021-04-13 18:01:59,35.9221,74.3087,57.31,62,100,2.04
436,Marsaxlokk,MT,2021-04-13 18:02:00,35.8419,14.5431,57.0,76,0,12.66
437,Vestmanna,FO,2021-04-13 18:02:00,62.1564,-7.1664,42.8,100,20,2.3
438,Sechenovo,RU,2021-04-13 18:02:01,55.2244,45.8906,50.41,63,16,7.72
439,Santo Antonio Do Ica,BR,2021-04-13 18:02:01,-3.1022,-67.9397,81.97,75,97,2.26
440,Bacolod,PH,2021-04-13 18:00:05,10.6667,122.95,78.73,78,97,5.95
441,Flinders,AU,2021-04-13 18:02:02,-34.5833,150.8552,53.01,84,36,1.01
442,Linhares,BR,2021-04-13 18:02:02,-19.3911,-40.0722,86.02,48,8,8.43
443,Ocos,GT,2021-04-13 18:02:02,14.5094,-92.1933,91.4,70,1,4.61
444,Mazyr,BY,2021-04-13 18:02:03,52.0495,29.2456,51.04,79,100,5.48
445,Riwaka,NZ,2021-04-13 18:02:03,-41.0833,173.0,51.01,95,77,1.99
446,Zelenoborskiy,RU,2021-04-13 18:02:04,66.845,32.3622,32.0,100,100,6.55
447,Geraldton,AU,2021-04-13 18:02:04,-28.7667,114.6,57.2,77,0,6.91
448,Praia Da Vitoria,PT,2021-04-13 18:02:04,38.7333,-27.0667,71.6,60,40,14.47
449,Leshukonskoye,RU,2021-04-13 18:02:05,64.8989,45.7622,44.82,90,97,8.14
450,Gueret,FR,2021-04-13 18:02:05,46.1667,1.8667,48.2,46,0,17.27
451,Tromso,NO,2021-04-13 17:58:05,69.6496,18.957,33.8,69,75,20.71
452,Namatanai,PG,2021-04-13 18:02:06,-3.6667,152.4333,77.77,79,98,5.06
453,Domoni,KM,2021-04-13 18:02:06,-12.2569,44.5319,80.51,82,100,4.16
454,Kruisfontein,ZA,2021-04-13 18:02:06,-34.0033,24.7314,64.99,93,23,1.99
455,Porto Novo,BJ,2021-04-13 18:02:07,6.4965,2.6036,87.8,70,40,13.8
456,Ailigandi,PA,2021-04-13 18:02:07,9.2333,-78.0167,83.93,74,95,7.99
457,Carberry,CA,2021-04-13 18:02:08,49.8689,-99.3602,24.8,74,90,17.27
458,Zhanaozen,KZ,2021-04-13 18:02:08,43.3,52.8,63.52,16,48,12.75
459,Novorzhev,RU,2021-04-13 18:02:08,57.0294,29.3338,50.97,84,100,2.68
460,Sampit,ID,2021-04-13 18:02:09,-2.5333,112.95,73.78,98,100,2.53
461,Comodoro Rivadavia,AR,2021-04-13 18:00:24,-45.8667,-67.5,77.0,33,0,14.97
462,Kurya,RU,2021-04-13 18:02:09,51.6003,82.2888,31.53,90,62,3.83
463,Kyra,RU,2021-04-13 18:02:10,49.5776,111.9753,32.38,47,88,5.19
464,Prince Rupert,CA,2021-04-13 18:02:10,54.3161,-130.3201,44.6,70,1,3.44
465,Zhangjiakou,CN,2021-04-13 18:02:10,40.81,114.8794,40.98,29,0,6.13
466,Codrington,AU,2021-04-13 18:02:11,-38.2667,141.9667,55.63,79,78,14.85
467,Fairbanks,US,2021-04-13 18:00:00,64.8378,-147.7164,35.6,74,20,4.61
468,Ekhabi,RU,2021-04-13 18:02:11,53.5102,142.9671,27.77,96,100,23.49
469,Arman,RU,2021-04-13 18:02:12,59.7,150.1667,2.48,81,48,10.11
470,Ludvika,SE,2021-04-13 18:02:12,60.1496,15.1878,39.2,60,60,8.05
471,Christchurch,NZ,2021-04-13 17:59:17,-43.5333,172.6333,52.0,87,90,3.44
472,Gizo,SB,2021-04-13 18:02:13,-8.103,156.8419,80.11,77,61,5.12
473,Pouebo,NC,2021-04-13 18:02:13,-20.4,164.5667,75.47,87,100,3.58
474,Korla,CN,2021-04-13 18:02:14,41.7597,86.1469,56.12,32,50,4.16
475,Bubaque,GW,2021-04-13 18:02:14,11.2833,-15.8333,77.86,72,33,13.91
476,Maniitsoq,GL,2021-04-13 18:02:14,65.4167,-52.9,32.54,83,97,6.35
477,Caravelas,BR,2021-04-13 18:02:15,-17.7125,-39.2481,83.89,50,2,7.05
478,Morehead,US,2021-04-13 18:02:15,37.2711,-87.1764,66.2,45,40,4.61
479,Halifax,CA,2021-04-13 17:57:39,44.6453,-63.5724,46.4,93,90,20.71
480,Sola,VU,2021-04-13 18:02:16,-13.8833,167.55,82.83,72,56,13.62
481,Aransas Pass,US,2021-04-13 18:02:16,27.9095,-97.15,79.0,83,75,5.75
482,Adelanto,US,2021-04-13 18:02:17,34.5828,-117.4092,70.0,24,1,20.71
483,Ulaangom,MN,2021-04-13 18:02:17,49.9811,92.0667,39.38,38,98,25.12
484,Bradford,GB,2021-04-13 18:01:39,53.7939,-1.7521,50.0,64,100,1.01
485,Allende,MX,2021-04-13 18:02:17,25.2833,-100.0167,87.01,73,90,6.91
486,Lavrentiya,RU,2021-04-13 18:02:18,65.5833,-171.0,19.26,94,100,9.33
487,Bongandanga,CD,2021-04-13 18:02:18,1.5,21.05,72.36,82,83,5.88
488,Iglesias,IT,2021-04-13 18:02:19,39.3114,8.535,57.2,58,20,16.11
489,Boysun,UZ,2021-04-13 18:02:19,38.2061,67.1986,56.98,63,67,4.83
490,Marienburg,PL,2021-04-13 18:02:20,54.0359,19.0266,43.0,66,100,4.74
491,Alice Springs,AU,2021-04-13 18:00:25,-23.7,133.8833,71.6,33,10,6.91
492,Aljezur,PT,2021-04-13 18:02:20,37.3191,-8.8033,64.6,75,99,3.58
493,Jussara,BR,2021-04-13 18:02:21,-23.6214,-52.4694,86.0,51,75,3.44
494,Sao Jose De Ribamar,BR,2021-04-13 18:02:21,-2.5619,-44.0542,89.6,66,75,13.8
495,Teacapan,MX,2021-04-13 18:02:22,22.55,-105.75,80.96,52,0,9.71
496,Japura,ID,2021-04-13 18:02:22,-0.3167,102.35,75.63,93,95,1.39
497,Sao Jose Da Coroa Grande,BR,2021-04-13 18:02:23,-8.8978,-35.1478,82.42,72,88,7.54
498,Katobu,ID,2021-04-13 18:02:23,-4.9408,122.5276,72.97,94,47,2.24
499,Kharsia,IN,2021-04-13 18:02:24,21.9667,83.1167,82.89,8,0,3.78
500,Sibolga,ID,2021-04-13 18:02:24,1.7427,98.7792,75.76,85,65,3.06
501,Mildura,AU,2021-04-13 18:02:24,-34.2,142.15,69.8,21,90,8.05
502,Sokoni,TZ,2021-04-13 18:02:25,-6.4333,39.55,78.8,89,75,5.75
503,Mancio Lima,BR,2021-04-13 18:02:25,-7.6142,-72.8958,84.2,79,75,3.44
504,Lappeenranta,FI,2021-04-13 18:02:26,61.0587,28.1887,42.8,61,0,2.3
505,Charters Towers,AU,2021-04-13 18:02:26,-20.1,146.2667,65.35,91,4,10.25
506,Luau,AO,2021-04-13 18:02:27,-10.7073,22.2247,64.51,94,60,3.47
507,Derac,HT,2021-04-13 18:02:27,19.65,-71.8167,84.2,61,41,10.16
508,Constantine,DZ,2021-04-13 17:58:09,36.365,6.6147,60.8,59,40,11.5
509,Cabinda,AO,2021-04-13 18:02:28,-5.55,12.2,81.03,83,79,5.53
510,Manitouwadge,CA,2021-04-13 18:02:28,49.1215,-85.8403,39.2,100,90,3.44
511,Lalmohan,BD,2021-04-13 18:02:28,22.3384,90.7419,80.89,76,29,12.95
512,Atherton,GB,2021-04-13 18:02:29,53.5237,-2.4935,53.01,64,77,4.0
513,Albina,SR,2021-04-13 18:02:29,5.5,-54.05,87.35,59,83,6.38
514,Yulara,AU,2021-04-13 18:02:30,-25.2406,130.9889,73.4,60,41,13.8
515,Ust-Barguzin,RU,2021-04-13 18:02:30,53.45,108.9833,28.02,88,98,4.79
516,Pavilosta,LV,2021-04-13 18:02:30,56.8879,21.1859,39.2,87,75,9.22
517,Asprovalta,GR,2021-04-13 18:01:17,40.7167,23.7,53.01,89,83,3.0
518,Russell,US,2021-04-13 18:02:31,32.3502,-85.1999,86.0,23,1,4.61
519,Ust-Tsilma,RU,2021-04-13 18:02:31,65.441,52.1498,44.47,91,100,8.61
520,Okoneshnikovo,RU,2021-04-13 18:02:32,54.8377,75.0834,34.32,97,100,8.72
521,Ust-Kuyga,RU,2021-04-13 18:02:32,70.0167,135.6,-11.43,97,89,5.08
522,Hazorasp,UZ,2021-04-13 18:02:33,41.3194,61.0742,62.6,34,0,9.22
523,Itum-Kale,RU,2021-04-13 18:02:33,42.7356,45.5758,47.71,97,100,2.68
524,Udachnyy,RU,2021-04-13 18:01:15,66.4167,112.4,24.06,93,100,19.6
525,Natal,BR,2021-04-13 18:00:13,-5.795,-35.2094,86.0,70,75,13.8
526,Jodiya,IN,2021-04-13 18:02:34,22.6925,70.306,87.01,39,2,6.29
527,Bowen,AU,2021-04-13 18:02:34,-20.0167,148.2333,69.8,94,75,9.22
528,Venado Tuerto,AR,2021-04-13 18:02:35,-33.7456,-61.9688,77.0,88,0,8.01
529,Panguna,PG,2021-04-13 18:02:35,-6.3164,155.4848,67.44,97,100,1.03
530,La Palma,US,2021-04-13 17:59:42,33.8464,-118.0467,63.0,77,90,8.05
531,Mahenge,TZ,2021-04-13 18:02:36,-8.6833,36.7167,62.76,97,99,3.02
532,Biak,ID,2021-04-13 18:02:36,-0.9131,122.8766,75.79,83,96,3.22
533,Bonthe,SL,2021-04-13 18:02:36,7.5264,-12.505,84.58,70,79,12.06
534,Sicuani,PE,2021-04-13 18:02:25,-14.2694,-71.2261,58.12,52,73,2.39
535,Krasnoarmeyskiy,RU,2021-04-13 18:02:37,47.0114,42.2072,51.13,95,88,7.63
536,Bereda,ES,2021-04-13 18:02:37,43.2686,-7.5406,64.4,68,40,3.44
537,Makakilo City,US,2021-04-13 18:01:46,21.3469,-158.0858,73.0,77,1,4.61
538,Montesarchio,IT,2021-04-13 18:02:38,41.0654,14.6402,55.99,75,98,4.12
539,Termoli,IT,2021-04-13 18:02:38,41.9888,14.9895,44.01,96,100,7.0
540,Itanhem,BR,2021-04-13 18:02:39,-17.1664,-40.33,88.66,36,3,7.76
541,Emerald,AU,2021-04-13 18:02:39,-23.5333,148.1667,64.4,82,0,6.91
542,Pemba,MZ,2021-04-13 18:02:39,-12.974,40.5178,77.0,94,90,10.36
543,Clyde River,CA,2021-04-13 18:02:40,70.4692,-68.5914,5.0,78,75,18.41
544,Kenitra,MA,2021-04-13 17:58:05,34.261,-6.5802,66.2,72,75,6.91
545,Kedrovyy,RU,2021-04-13 18:02:40,56.1667,91.8167,35.6,69,40,6.71
546,Zihuatanejo,MX,2021-04-13 18:02:41,17.6333,-101.55,82.4,65,1,11.5
547,Jumla,NP,2021-04-13 18:02:41,29.2747,82.1838,47.19,54,65,4.74
548,Nemuro,JP,2021-04-13 18:02:42,43.3236,145.575,43.29,97,100,32.35
549,Saint-Joseph,RE,2021-04-13 18:02:42,-21.3667,55.6167,80.6,74,0,13.8
550,Camacha,PT,2021-04-13 18:02:43,33.0833,-16.3333,69.8,78,40,8.05
551,Shenjiamen,CN,2021-04-13 18:02:43,29.9576,122.298,53.42,84,100,14.38
552,Trofors,NO,2021-04-13 18:02:43,65.5333,13.4063,35.6,60,75,4.61
553,Vernon,CA,2021-04-13 18:00:39,50.2581,-119.2691,50.0,34,2,3.44
554,Takoradi,GH,2021-04-13 18:02:44,4.8845,-1.7554,83.07,77,80,11.86
555,Sarab,IR,2021-04-13 18:02:44,38.6066,44.9883,54.54,35,38,1.63
556,Excelsior Springs,US,2021-04-13 18:02:45,39.3392,-94.2261,57.0,35,1,10.36
557,Challans,FR,2021-04-13 18:02:45,46.8436,-1.8749,51.8,40,0,14.97
558,Tezu,IN,2021-04-13 18:02:45,27.9167,96.1667,73.44,35,19,4.16
559,Shatrovo,RU,2021-04-13 18:02:46,56.5167,64.6333,44.85,86,8,8.9
560,Eydhafushi,MV,2021-04-13 18:02:46,5.1033,73.0708,83.01,71,31,2.57
561,Inhambane,MZ,2021-04-13 18:02:47,-23.865,35.3833,77.0,78,20,3.44
